Input smiles,SA,QED,LogP
O=C(O)c1cccc(F)c1,1.3533719307780778,0.6416857728396073,1.557787511839844
CN(C)c1cc[nH]c(=O)n1,3.171002700008847,0.5875848924987384,-1.799739790689389
COc1ccccc1C(=O)O,1.2774680286049218,0.6961288347721591,1.5578681176168538
O=C1NCC2=CCCCCN12,3.0324383170664593,0.5531320849817103,-4.262785421263004
O=C1CNC(=O)N2CCCCC12,3.1702260802909974,0.5587274549155208,-1.591532770840623
CCCOc1ccccc1C(=O)O,1.4732551346242104,0.7719359040581191,1.866925875676267
CCCN1CC2=NN=CC2=NC1=O,3.8353012884703643,0.6140261031978594,-1.984932614513192
CNCCNC(=O)c1cccn1C,2.202578211547287,0.6409215242006928,-0.5414002166396561
Cn1cccc1C(=O)NCC(=O)O,2.0719026071516833,0.6818609197335967,-0.47860627001586886
CCC1C(=O)NC(=O)C2=C1CCCC2,3.4186499288008463,0.6419398712151395,-0.9090430553371847
CN1C=C2C(=O)N(C)CCCC2C1=O,3.6236018752349786,0.5528481552522941,-5.577673218697738
CCCCOc1ccccc1C(=O)O,1.4798557336211324,0.7325576761638817,2.1309816731667124
CC1(C)C(=O)NC(=O)C2=C1CCCC2,3.0403566990524613,0.5930294550598919,-0.455193224570104
CCCCN1C(=O)CC(CO)NC1=O,2.9458690817127113,0.6753265437441931,-1.3529716372129683
CN1C(=O)C(=O)N2CCCC=C2C1O,3.7765253570163555,0.5201801144957792,-2.9116115699585507
CN(C)CCNC(=O)C1=CC=CCN1C,2.9311061019183633,0.710409882027792,-1.3628688608500055
O=C1N=C2CC=CC=C2C2CCCCN12,3.7650026232897087,0.5929041372442564,-0.7931728505431133
O=c1c2c(cc3n1CCC(O)C3)C=CC2,3.7452479965211287,0.6749248707330161,-1.8690146825727108
CCCCN1C(=O)N=C2CC=CC=C2C1=O,3.251268475348332,0.7277302722911748,-0.3342564859009811
CC1CCN2C(=O)C(=O)N3CC=CC=C3C2O1,4.2259306268370125,0.5643145932069484,-2.779589590847258
O=C(O)C1CCCC1Cc1ccc(C(=O)N2CCCC2)cc1,2.6866055340513455,0.9298730642398355,0.9636879169094676
O=C1CCN(C(=O)c2ccc(CC3CCCC3C(=O)O)cc2)C1,2.9871112144199934,0.9235445004632021,0.03076724271595946
COC1=CC2NC3(C)CC(C(N)=O)CC3n3cnc(c32)C(=O)N1,5.072912903977552,0.7081983459523176,-7.495633934238532
COc1ccc2ccc(C(NC(=O)NC(C)C)C(=O)O)nc2c1,2.7615835032338527,0.7836005782137405,0.2537214223301348
CC1(C)CCN(CCC(=O)NC2CCCC3N=C(C(=O)O)C=C32)C(=O)C1,4.014305072921655,0.7755415738116279,-1.6317559810448836
CC1(C)CCN(CCC(=O)NC2CCCC3N=C(C(N)=O)C=C32)C(=O)C1,4.0602743036908855,0.7616862714774599,-2.104734033135394
CNC(=O)c1cn2c(c(C(=O)O)c1=O)CN(c1cccn(C)c1=O)CC2=O,3.1343257510898646,0.7258132210949596,-2.153625019821084
CC=CC1=CCN(Cc2ccc3n(c2=O)C(C(=O)NCC(=O)O)CC3)CC1,3.6416697210164903,0.7851548523828927,-1.3822783894871231
CCCC1CCC(Cc2ccc3c(=O)n4c(cc3c2)NC(=O)CC4)C1C(=O)O,3.9926709406396466,0.8293554265516917,-0.2913841205115275
CCNc1nn2ccc(-c3cncc(CNC(=O)CO)c3)cc2c1C(=O)NC,2.853138800748349,0.47961283108226893,-0.7488750418531783
CC1CCN(C(=O)CN2CCC3C4=C(C2=O)C2=C(CC=CC2)[SH]4CC3O)CC1,4.803875994193689,0.550586508933863,-19.493501435610472
Cc1cn(Cc2ccc3c(=O)n(C)c4cc(O)ccc4c3c2)c(=O)c(C)c1O,2.6070832689383874,0.5270051534930015,1.033812989229964
N#CC1C=C2C(CCCC2NC(=O)CCN2CCc3ccccc3C2=O)CC1,3.849916250603945,0.8190067004878377,-0.2549679450257485
N#CC1=CCC2CCCC(NC(=O)CCN3CCc4ccccc4C3=O)C2=C1,3.725481418718948,0.87859107628699,-0.16138538194098484
CC(C)CC1=C2N=C3CC(=O)N(C4CC(=O)CNC4=O)CC3=C2C=C(F)C1=O,4.290464661536069,0.788676499782318,-2.216990446992692
CC=CC1=CCN(Cc2ccc3n(c2=O)C(C(=O)NCC(=O)O)CC3)C(=O)C1,3.8736514439843894,0.75193265234174,-1.9906447383067962
Cc1c(CNC2=CC(O)CN(C)C2=O)nn2c1C(=O)N(C(C)(C)C)C(=O)C2C,4.470745082382611,0.7221010371958041,-3.007750873832286
CN1C2=NC(=O)Cc3c(F)ccc(c32)-c2cn(C3CCCNC3=O)c(=O)cc21,3.802099320547942,0.8103610854917167,-1.4771437038871489
COC(=O)Cn1cc(F)cc(C(=O)N2COc3cccc(CC(=O)O)c3C2)c1=O,2.876849344598149,0.7325029359975886,-0.788755253074355
COC(=O)Cn1cc(F)cc(C(=O)N2COc3ccc4c(c3C2)CCCC4)c1=O,2.900271675742614,0.7371401675669932,0.05581993235198318
CC1CCN(C(=O)CN2CCC3C4=C(C2=O)C2=C(CC=CC2)[SH]4C=CC3O)CC1,4.870523890051325,0.5395990644106479,-22.711557421645978
COCCc1nnc(C)c2c1CN(C(=O)CC1CC3CN(C)CCN3C1=O)CC2,3.8215802798385052,0.711253731464762,-2.179148689758717
O=C1NCCCC1n1cc2c(cc1=O)nc(-c1ccccc1)c1cc(=O)ccn12,3.393799860572452,0.5349926068126412,-0.4693502941740374
COC(=O)Cn1cc(F)cc(C(=O)NCc2c(NC(C)=O)ccc(O)c2O)c1=O,2.667603383059687,0.3089566366542735,-0.7606786570682877
O=C1C=C2CCN(CCC(=O)NC3CCCC4N=C(C(=O)O)C=C43)C(=O)C2CC1,4.42207744234681,0.7159271596143784,-2.47709867982528
O=C(O)Cn1cc(F)cc(C(=O)N2CCC(=C3C=CC=C(C(=O)NO)C3)C2)c1=O,3.397845498444303,0.49899850806673585,-1.5348426904949435
COC(=O)Cn1cc(F)cc(C(=O)NCc2c(NC(N)=O)ccc(O)c2O)c1=O,2.737616992527144,0.253873572110455,-1.1708226835678102
CCCC1=C(C)C2=CCOC2=C(Cc2cnc3c(c2)C(=O)N(CCO)CN3C)N1,3.7068979421591246,0.7684439468624841,-0.7167698604143358
Cc1c(CCO)ccc(=O)n1Cc1cc2cc(O)cc3c2n(c1=O)C(C)CN3C,3.64916356936366,0.7030763288634302,-22.00164846731349
CC(=O)N1CCC2C=C(C3C(N)=NC(=O)N4CCOCC34)Nc3nc(N)nc1c32,4.723894890752064,0.598362768851788,-3.5370877448279945
CN(C)CCC1=C2N=C3CC(=O)N(C4CC(=O)CNC4=O)CC3=C2C=C(F)C1=O,4.307433953979046,0.7201040267253584,-3.00035632837916
CCC1C=CC2=C(O)Cc3cc(CN(C)CC(=O)NCCOC)c(O)cc3C2=C1,3.7718124368850283,0.5867825153662702,-0.36043834770857197
Cc1c(CCO)ccc(=O)n1Cc1cc2cc(CO)cc3c2n(c1=O)C(C)CN3C,3.632304814500923,0.6678154221618912,-22.13013363741593
CN(C)C1=CC(C(=O)O)C(=O)c2cc3n(c(=O)c21)CCN(c1cccn(C)c1=O)C3,3.9290939892110206,0.7290331053151987,-2.3391054232791184
CNC(=O)C1=CCC2CCCC(NC(=O)CCN3CCc4ccccc4C3=O)C2=C1,3.6654954122605865,0.7865901074569515,-0.6315411830504001
