Input smiles,SA,QED,LogP
COc1ccccc1O,1.3187972379947865,0.6127725486570802,1.513443438330201
NC(=O)c1ccccc1,1.1592175456870955,0.5859367170668043,1.2759135693280514
COCC1COC(CO)O1,3.6931691259576835,0.5783852442069999,-2.7533910168723263
COc1cccc(O)c1O,1.7160334692396155,0.5742022454827616,0.8316136877927365
Cc1cccc(C(=O)CCO)c1,1.7390254774917526,0.6881931986840019,1.1203595930865733
O=C1Oc2c(ccc3c2OCC3)C1=O,2.792215585692137,0.34343440783972357,-0.7266786594329273
CC(CCCN1CCNCC1)C(=O)O,2.660835727617414,0.6739575469313733,-0.7996197797495075
COc1c(O)ccc2c1=CCC(=CO)C=2,3.6734386133094103,0.6653721467528394,-1.7252049860105536
Cc1ccc2c(c1)C(O)C(CO)OC2=O,3.203381310141836,0.66163415208746,-1.3339436218496723
Oc1ccc(C2CC(O)C(O)C2)cc1O,3.1707111412863007,0.5141794338294662,-1.1990376662096767
Cc1cccc(OCC2COC(CO)O2)c1,3.0695026541240518,0.8318518941043908,-0.7913336599000984
Cc1cc2c(cc1O)C(=O)OC(CO)C2O,3.5137689604163436,0.595707071879677,-1.911578502703747
OCC1Oc2ccc(Cl)cc2C2CSCC12,3.7846710051469152,0.8374730010191278,-0.6507681046524998
C=C(Cc1cc(C)c(O)c(OC)c1)C(=O)O,2.3481935302933863,0.7633047284150012,0.6212689905111819
O=C1CCCCC1CCCN1CCNCC1,2.8211811698356115,0.7838513701395187,-0.26788708228595415
COc1ccc(CC(=O)O)c(C(=O)O)c1O,2.141226497326354,0.698526503483907,0.056354499542914605
O=C1CCC(O)C1CCCN1CCNCC1,3.3667976374016435,0.7089670291263237,-1.9120047653239154
OCC1OCC(COc2ccc(O)cc2)O1,3.1077421190069945,0.7823184839699149,-1.2574921951105111
COc1cc(C(=O)O)c2ccc(F)cc2c1,1.7980467270965832,0.845829770357881,1.834295780006881
CNCc1cc(C)c2c(c1)CC(=CO)CC2,3.078988475348332,0.746383002400544,0.2691494324648458
CC1OCCC2(CCC(O)C2)c2ccccc21,4.090023832275241,0.7448983177461396,-4.227086148642053
CCCOc1cc(C)c2c(c1)=CC(=CO)CC=2,3.41887523568671,0.8065361253957277,-0.4555666375391412
COCCOC(OC)c1cccc(OC)c1O,2.9016452665078685,0.5823688445670169,-0.1708119774124428
Cc1ccc2c(c1)C(O)(CCO)CC(CO)O2,3.530637418981038,0.7250183231550318,-1.6228901723758218
