Input smiles,SA,QED,LogP
c1ccccc1,1.0,0.4426283718993647,2.095171701744179
Cc1ccsc1,2.908731453263538,0.4656159934955298,0.06311423395849533
Cc1ccccc1,1.0,0.45880627965754545,2.310199766358356
Fc1ccccc1,1.0,0.46184033029146143,2.1921511576414363
Nc1ccccc1,1.2633697403702335,0.48007546344555985,1.4879120936518668
Fc1ccc(F)cc1,1.1107656729722617,0.4832965029562796,2.1562416851095496
Fc1cccc(F)c1,1.2948251135317026,0.4832965029562796,1.935420006633972
COc1ccccc1,1.0,0.5316253154127668,2.1011675559549365
NC(=O)c1ccccc1,1.1592175456870955,0.5859367170668044,1.2759135693280514
Fc1ccc(F)c(F)c1,1.4328145456870942,0.47398851065835684,1.8668493667152797
Cc1ccc(F)cc1F,1.3984010841486327,0.5024152947188044,2.0261848462168786
OCc1cccc(O)c1,1.6721289303024793,0.5831595163788862,0.7295803087448067
O=C(O)c1ccccc1,1.0549172379947862,0.6106035394285075,1.8188731788670243
O=[N+]([O-])c1ccccc1,1.3167480072255575,0.4200757446342405,1.6511572783885708
c1ccc2ccccc2c1,1.0,0.5114311994891171,2.899173919865798
c1ccc2ncccc2c1,1.3477370589832063,0.5311915584041306,2.0601818796597176
CC(=O)Nc1ccccc1,1.1125776084337549,0.6227994751052723,1.9311057377687597
Cc1ccc(F)cc1C(=O)O,1.5145807076500137,0.6695482341568902,1.5794085304168504
COc1cccc2ccccc12,1.2597037592100353,0.6196937967945625,2.593595318341659
Nc1cc(-c2ccccc2)sn1,2.397141561407837,0.7241864001811394,0.9109873496752656
Cc1cc(O)cc2ccccc12,1.7092198419508229,0.6246500939747888,2.0580760589483225
CCc1cccc(O)c1C(N)=O,2.0541593498693764,0.6876350385378209,0.3890723654706395
O=Cc1cccc(-c2ccccc2)c1,1.503088090382569,0.6518002845926297,2.5230977836947135
N#Cc1ccc(-c2ccccc2)nc1,1.6892344318459855,0.675947637875966,1.919230858552619
Oc1ccc(-c2ccccc2)c(O)c1,1.5909752010767537,0.7184688940221797,2.1378736683966313
CCCNC(=O)CCCc1ccccc1,1.434782492685848,0.7593759145399079,2.1653965794702392
CC=Nc1ccc(-c2ccccc2)cc1,1.9140198320906308,0.640233290008063,2.664326423718451
O=C1CNC=Cc2nc3ccccc3n21,3.0487026992234973,0.6942107139253754,-4.163078400655009
c1ccc(-c2cc3ncccc3s2)cc1,1.7582869649577635,0.593310861464435,2.772729715815287
NCC(=O)n1cnc(-c2ccccc2)c1,2.3231163030615196,0.7923573214362253,0.13297844244783275
c1ccc2ncc(-c3cncs3)cc2c1,2.2368069649577613,0.6177926883283167,1.7768334252022642
O=C(O)c1ccnc(-c2ccccc2)n1,1.771855837945239,0.8029092974084312,1.2773571577337783
c1ccc(-c2cnc3cccnc3c2)cc1,1.6520773215021798,0.6101536066340421,2.43547393648365
COc1cc(C(=O)O)cc(C2=CC=CC2)c1,2.4091484753483314,0.8445390580927953,1.1366953371926019
c1ccc(-c2ccc3cccnc3c2)cc1,1.5050282830406374,0.5867415859352083,3.0336944878335346
c1ccc(-c2cnc3ccccc3c2)cc1,1.4581186676560236,0.5867415859352083,3.08997337238512
c1ccc(-c2ccc3ccccc3c2)cc1,1.2723032830406407,0.546879426801855,3.7347030818636893
Cc1cccc2c1=NCC=2c1ccccc1,2.4994492936789374,0.6762033535629725,0.39427621536278845
c1ccc(-c2ccc3nccnc3c2)cc1,1.6462590522714091,0.6101536066340421,2.4424542900773396
COc1ccc(-c2ccc(C#N)cc2)cc1,1.4637377730071943,0.7602612983592474,2.6175632472514625
CN(C)C1=CC2C(=Nc3cncnc32)C=C1,4.165838168341269,0.7105599173288274,-1.7204099213910664
CC(O)C1=CC2C(=Nc3cncnc32)C=C1,4.48113308890666,0.7690715248791632,-2.1951004770049747
c1ccc(-c2ncc3ccccc3n2)cc1,1.5924638599637166,0.6101536066340421,2.506994009546197
NC(=O)c1ccc(-c2ccc(F)cc2)cc1,1.3825115522714082,0.8215917716701447,2.2672200986754234
CN1CCc2cc3cc(N)nnc3cc2C1,2.6810344285255887,0.7156212174653928,-0.2609396687608597
CCn1ccc2c(ccc3cccnc32)c1=O,2.0961632851372585,0.5953195062776728,1.3956922957162088
O=C(O)c1ccc(NC(=O)C2CCNC2)nc1,2.583243691221453,0.7017961207751536,-0.7516386116450228
Cc1cccc2c1=NCC=2c1cccc(O)c1,2.735290443692989,0.7810361199185786,-0.09392297416265905
CCc1c(C#N)ccc2c1CCCC2C(=O)O,3.049807950632255,0.8475118144551634,0.29032589442621815
CCn1ccc(-c2cnc3ccncc3c2)n1,2.3787268895328637,0.671403055650008,1.017370543676975
N#Cc1ccc(-c2cccc(C(N)=O)c2)cc1,1.6768992741482496,0.8468056950143057,1.7275910655091873
CCc1c(C(N)=O)ccc2c1CCCC2C(=O)O,2.917100286550207,0.8549365509743525,-0.0892370109853644
CN1CCn2c(cc(=O)c3cc(C=O)ccc32)C1,2.7109276431864853,0.7069505321129198,-0.2553205178027822
O=C1N=C(c2ccc(-c3ccccc3)nc2)CN1,2.4373289238148477,0.8705699180807634,0.7711622805615795
Fc1ccc2c(c1)CN=CC2=NNc1cccs1,3.176036906398302,0.825447276013621,0.6008587928940371
CC1c2cc(=O)c3cc(C=O)ccc3n2CCN1C,3.275236194414849,0.7308737235720402,-0.541213648150056
NCCCCOc1cccc2c1CCCC2C(=O)O,2.6568238093156715,0.7724381458751047,0.5412231404679595
Cn1cnnc1-c1ccc2c(c1)CCCC2C(=O)O,2.8984186811105417,0.8929002477924329,0.02673908954458387
