Input smiles,SA,QED,LogP
[N-]=[N+]=Nc1c(Cl)c(OC[C@@H](N)C(=O)NO)c2c3c(ccc([NH+]=NN)c13)C=C2,4.881491186603534,0.10542838809827168,-20.40414647944929
O=C=Nc1ccc(F)c2ccccc12,2.2984582779998313,0.49813996235015173,1.4155555125763084
[N-]=[N+]=Nc1c(Cl)c(OC(=S)NC(=O)COc2ccccc2Cl)c(Cl)c2ccccc12,3.0179701865843453,0.19203973691097254,3.100224754641212
CC1(C)OC(=O)C=C1Oc1ccc2c3c(ccc(N[NH+]=[N-])c13)C=C2,3.9855436637185244,0.43879906818642095,-18.504821180639293
[N-]=[N+]=Nc1c(Cl)c(OCCCC(N)=O)c2cccc3c2c1NC3=O,3.151230048536517,0.35826962065754686,-16.601563559767317
COCCc1nnn(-c2c(C#N)c(Cl)c3cccc4c3c2[N-]C4=O)c1C(=O)N(C)C,3.8290605016909254,0.622495986244118,-17.86775707189178
COc1ccc2c(ccc3sc(C#N)c(NC(=S)Nc4ccc(Cl)c(F)c4C#N)c32)c1,2.9788983985626096,0.3394982731379953,3.012653787827167
Cc1cc(N=C=O)[nH+]c2ccc3ccccc3c12,3.512241165636885,0.36288656329080043,0.05459388528089443
CCC[C@H](N)COc1c(N=[N+]=[N-])c(N=[N+]=[N-])c(O)c2ccccc12,3.7653753697429018,0.4203475930760422,1.0423662889837912
O=C(C#Cc1ccc2ccccc2c1)NC(=O)[C@H](F)Cl,3.092888097080027,0.6470152165316043,0.05968600717561523
[N-]=[N+]=Nc1ccc(N=[N+]=[N-])c2c([O-])cccc12,3.7822040818405567,0.4304210065860704,0.22863204115617652
N#Cc1c(N=[N+]=[N-])c(Cl)c(N=[N+]=[N-])c2ccccc12,3.4129038056435297,0.41241041429659886,1.6836535058246482
[N-]=[N+]=Nc1c(N=[N+]=[N-])c(OC(=O)Nc2cc(F)cc(C(F)(F)F)c2)c2ccccc2c1Cl,3.2645568472910416,0.17980979143523348,3.8814797404126145
Nc1c(Cl)c(Cl)c2ccccc2c1Cl,2.277983824558534,0.5415934549604301,2.4412875484306045
COC(=O)[C@@H](OC1=Nc2c([O-])c(N=[N+]=[N-])c(N=[N+]=[N-])c3cccc1c23)[C@@H](O)c1cccc(Cl)c1,4.613652141468055,0.2215581642575158,0.1631951062803345
Cc1nnn(CCO[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c1-c1cccc2ccccc12,3.841979202952648,0.4499990234020368,-2.3346940566848287
C=CCN(C)CC(=O)OC1=Nc2c(O)c(N=[N+]=[N-])c(N=[N+]=[N-])c3cccc1c23,3.9924826925916577,0.25788993962157064,0.45372203320013016
Cc1cc(N)nc2ccc(N=C=S)cc12,2.760743008913808,0.5875085921423985,0.8006453427561062
C#CCCN[C@@](C)(CC)Cc1cn(-c2c(N=[N+]=[N-])c(Cl)c(F)c3ccccc23)nn1,4.062212817943264,0.1701611166972643,1.0653049040486333
CC[C@H](C(C)=O)C(=O)Oc1[n-]c2c3c(cccc13)C(Cl)=C(Cl)C2=N,4.429901318696357,0.6601424080023631,-17.99599744930879
[N-]=[N+]=Nc1c(Cl)c(Cl)c(N=C=S)c2cccc(O)c12,3.589773499737536,0.2599975514211777,1.6665459470688258
Nc1c2ccccc2c(C=O)c2ccccc12,2.0687931124528003,0.38859997957943515,1.9989021814165278
C#CCOC(=O)Nc1ccc2c3c(cccc13)C(=O)N2CC,2.441961570586262,0.8852708239489236,-16.199206270068586
[N-]=[N+]=Nc1c(Cl)c(OC(=S)N[C@@H]2CS(=O)(=O)C[C@@H]2Cl)c2c3c(ccc([NH+]=NN)c13)C=C2,5.353978213715132,0.09529106408011764,-19.962723881495222
Cc1cc(N)nc2ccc3ccccc3c12,2.005185599094153,0.5756714816531846,1.9991642977166972
[N-]=[N+]=Nc1c(Cl)c(N=[N+]=[N-])c2ccccc2c1OC(=O)[C@@H]1C[C@H]1N,4.217953142692767,0.28303665273202744,0.28619362403875903
Cc1nnn(-c2c(N=[N+]=[N-])c(Cl)c(Cl)c3ccccc23)c1CO[C@@H](C)CC(C)C,3.748622223209815,0.22988872693593643,2.45233243939517
[N-]=[N+]=Nc1ccc2c3c(ccc(-n4cc(Cc5cnsc5)nn4)c13)CC2,3.5405867322209037,0.30476076511625355,-16.46687011428512
C[C@@H](Oc1c(N=[N+]=[N-])c(O)c2ccccc2c1Cl)[C@@H]1CCOC1,3.8635173682661463,0.4877470556439843,0.9310365342670079
C[C@@H]([NH2+]c1ccc2c3c(cccc13)C(N=[N+]=[N-])=N2)[C@@H]1CO1,4.948746126967086,0.3021576933414592,-19.53965059679186
N=NNc1ccc2c3c(ccc(N)c13)C=C2,3.3719815857162247,0.34474878559266636,-17.132266215321028
N#Cc1sc2ccc3ccccc3c2c1N,2.4420347629737496,0.6348882207295772,1.635250055863071
Cc1ccc2c(c1)N(C(=O)Cn1nnc(C)c1-c1ccc3ccc4cccc5ccc1c3c45)CCO2,2.802874032540224,0.3016857347862061,2.859259720618616
Nc1c(Cl)c(Cl)c2cccc3c2c1[N-]C3=O,3.751786237586094,0.7227920882928206,-17.15279068346595
Cc1cc(NC(=S)N(N=N)c2ccc3cc4c(cc3c2)C[N+](C)(C)C4)c(C)cc1Cl,3.378456609197876,0.21662224988883166,2.492540823380452
CCC=C(C#N)[N-]c1ccc2c3c(ccc(Cl)c13)CC2,3.7374931233266597,0.6927315769124295,-16.071253184902222
C=CCCCc1cn(-c2cc(C)c3c(ccc4ccccc43)[nH+]2)nn1,3.411508770423218,0.3127466290164045,0.9577651229190915
N#Cc1ccnc(Oc2cccc3c([NH+]=NN)ccc(N=[N+]=[N-])c23)c1F,3.90556711940129,0.24476621457324055,-0.4627062688996446
O=C=Nc1c(Cl)c(Cl)c2ccccc2c1Cl,2.802056517306374,0.4176452459413965,2.0810304602212955
CC[C@H]1CCCCN1C(=O)Cn1nnc(C)c1-c1ccc2cc(OC)ccc2c1,2.9320525151467933,0.6526746578332845,1.5340290840299633
Nc1cc(Cl)c(F)c2ccccc12,2.0401743653934403,0.642189341588705,1.9124832429203418
[N-]=[N+]=Nc1c(Cl)c(O[C@H]2COC[C@@H](N)C2)c([NH2+]N=N)c2cccc([O-])c12,5.340356284723551,0.18102031576382036,-2.7928615636692764
CC=C(C)C(=O)N(N=N)c1ccc2c3c(ccc(Cl)c13)C=C2,3.5237987670228215,0.4020711233709833,-15.948954662423365
CN(CC(=O)Oc1c(Cl)c(N=[N+]=[N-])c2c(N)ccc3c2c1CC3)C1CC1,3.449269874079045,0.21299942989393564,-16.63117167243219
[N-]=[N+]=Nc1ccc2c3c(ccc(N=C=S)c13)CC2,3.4019272603114414,0.2528330343355811,-16.22640460469373
Cc1cc(SC[C@H](O)[C@@H](C)[NH2+]c2ccc3c4c(cccc24)C(=O)N3)ccc1N,4.102066769795439,0.38197392652328954,-18.169188068349293
C[C@H](Cc1ccccc1Br)NC(=O)Nc1ccc2c3c(ccc(NN=N)c13)C=C2,3.497431013756618,0.20828042780269235,-15.237906526067649
CCN(CCc1cn(-c2cccc3c2ccc2[nH]c(=N)cc(C)c23)nn1)C(=O)CC#N,3.22527625604995,0.47291548035840075,0.33720770438351794
O=C(Nc1cccc2ccc([N+](=O)[O-])cc12)OCCBr,2.194745465721107,0.5232052369958985,2.0595306499742403
CC(C)(C)C(=O)Oc1c(N=[N+]=[N-])c(Cl)c(N=[N+]=[N-])c2ccccc12,3.335216946001853,0.21200490029921834,2.5296990247681927
[N-]=[N+]=Nc1c([O-])c2c3c(cccc3c1N=[N+]=[N-])C(O)=N2,4.222821289896932,0.49912502496572425,-17.816279524717313
