Input smiles,SA,QED,LogP
CCC1=CCN(CC)C=C1,3.411513872170019,0.5635097799487516,-0.4595772701420098
CCCC(=O)n1cccc1,2.4682743117304593,0.610057887611756,0.5022197062041163
N#Cc1ccn2cccnc12,2.7794128362972295,0.5557042508938957,-0.3747282909363904
CCCCN1CCC(CCC)C1,2.3327292477118124,0.6114244112774709,1.3481554419477897
CNc1ccn2ccc(C#N)c2n1,2.9913295628986383,0.7038192017768056,-0.5998982771362781
Cc1cn2ccc(N)nc2c1C=N,3.418097442316519,0.6381668484134964,-1.1293971674911405
N=CC=Nc1ccn2c1CC=NC2=O,4.458440970307522,0.700515856234793,-2.2294590561882153
O=C1N=CCc2c3nccnc3cn21,3.623883212333789,0.6168337759778304,-1.5131364670184566
Nc1cnc2c3n(cc2n1)C(=O)N=CC3,3.822922027569569,0.6760278168383415,-2.043216318272982
CNc1cc(C2NC2O)n2cccc2n1,3.888980130833339,0.616729955088557,-2.3105707190119062
O=C1CN2CC2c2c3nccnc3cn21,4.139160800164008,0.5789573983461824,-2.5388395044593373
C=CCC1C=CN(C)N2C=C(C(C)CC)CN12,4.998833490994132,0.6913244415660442,-1.948545429687115
NC1CC1NC1=CC2=CC=NC3=CC=CC1N23,5.192596742517577,0.7255998608038831,-3.6762077777069475
NC1CC1NC1=CC2=CN=CC3=CC=CC1N32,5.2121904630827265,0.7255998608038831,-3.699714956961795
C=CCC1=CC=C(C)N2C=C(C(C)CC)CN12,4.601891093021781,0.677261276047488,-0.7342738058774995
CCC1=CC=CN2C1=NC(N)=CC2C(=O)NC,4.335726772236183,0.727113382012961,-2.748799810914066
NC1CC1Nc1cc2n3c(cccc13)=NN1CC=21,4.866600561913471,0.6895930401853133,-21.603230993659118
Cc1cn(C2CN(C)CC23C=C3)c2c1CC1CN21,5.1335237337726145,0.5460935147380579,-2.9355294676323282
CCC1=CC=CN2C1=NC(N)=C1N=CNC(=O)C12,4.603116686956523,0.6906571667919209,-3.251005029407057
CCC1=CC=CN2C1=NC(N)=C1NCNC(=O)C12,4.572709447137518,0.5940379008767209,-3.550013502866301
CCC1=CC=CN2C1=NC(N)=CC2C(=O)N1CC1,4.1480012661420425,0.7225430050279711,-2.45650993864277
CCCC1=CC=C(COC)N2C=C(C(C)CC)CN12,4.36643067917537,0.7260165522059057,-0.5560150812534224
C=CC1C2CN2N2CC3C=CN=C4NN=C(NC12)C43,6.089762713214586,0.499812695324111,-8.887158446550513
C=CCC1=CC=C(COC)N2C=C(C(C)CC)CN12,4.571638516620944,0.680267070497362,-0.9583802176134637
CC=CC1=CC=C(COC)N2C=C(C(C)CC)CN12,4.599019938972177,0.7527008062358739,-0.9912305382722142
N=C1CNC2=C3C=CC=CN3C(=C=CCCC3CO3)C2N1,5.309438245504287,0.5400032182679553,-3.30703824798907
C=CCC(CCc1cnc[nH]1)N1CC(C(C)CC)=C2CN21,4.6877536084247335,0.5888110905288422,-1.3204399614831666
CN1CNC(=C=C2C3CC(=N)CNC3=C3C=CC=CN23)C1,5.330546439144719,0.5817916955368786,-3.519349374697447
Cc1cn2c(CN3CC3)ccnc2c1CNC1CCCNC1,3.314666091567654,0.8170220771345327,-0.9513935628578969
Cc1cn2c(CNC3CC3)ccnc2c1CNC1CCCNC1,3.412317241137738,0.7602442678739525,-0.7642938592801793
NC1=CC2CCCC3=NC(N)=C(CCN4C=CN=CC4)C(=N1)N32,4.905457539645202,0.8086094325599444,-3.150448179289356
NC1=NC2=CC=NC3=CC=NC(=C1CCN14NC5c6cc1c4n65)N32,0.0,0.0,0.0
CCCc1cc2c3c(c(CNC4C=CC=C4)n2n1C)NCNC3O,4.733036878253858,0.6758542183208318,-2.3197421813857444
C1=NN2C3=NOC4CC4C3C(N3CCCC3)NC2C2=C1CNCC2,5.434513381444294,0.7237357232751873,-4.20760132108866
[NH]C(Nc1cccc2c1N2)C1=C(N)N=C2CCCC3C=CN=C1N23,4.825983552283178,0.7519361816431674,-2.1877935491232026
COC1CCC2C=C(N)N=C3C(CCn4cccc4)=C(N)N=C1N32,4.7430220998225945,0.8676984291696278,-2.7680247264310838
C1=NN2C(NC(N3CCC4CC43)=C3C4=C(C4)N=NC32)C2=C1CNCC2,5.516894626795746,0.7570795228383486,-3.6195626897902993
C1=CN(C2NC3C4=C(C=NN3C3=NOC5CC5C32)CNCC4)C2CC12,6.0819413720116415,0.7245858075747018,-4.899282798789633
COC1CCC2C=C(N)N=C3C(CCn4ccc(F)c4)=C(N)N=C1N32,4.864649463188266,0.8604939659084101,-2.8169652974845394
NC1=CN(C2CO2)c2c(c3n4c(cccc24)OC2C=CC(F)=CC=32)=N1,5.09925374271156,0.7834824302276283,-20.902866519578165
NC1=CN(CCO)c2c(c3n4c(cccc24)OC2C=CC(F)=CC=32)=N1,4.777886999403693,0.8344186109184548,-20.771091132002063
CCCc1cc2c3c(c(CNC4CCCCC4)n2n1C)NCNC3O,4.056386999403694,0.6725689824522771,-0.9236279450558196
CC1=C=C2CCCN3C(=O)C(CN=C(N)N)C(C)C(NC(C)C1C)N23,5.575693691458972,0.38912356668790643,-11.041229850322273
OC12C=CN(C3=C4C(=NOC5=C4C5)N4N=CC5=C(CCNC5)C4=N3)C1C2,5.6371378401544225,0.7223239290205428,-4.270611229387352
C1=NN2C3=NN4C5=C(C3=C(N3CCC6CC63)NC2C2=C1CN1CC1C2)C54,6.454559540424985,0.6876904720704806,-5.494756338141205
FC1C2ON=C3C(C12)C(N1C=CC2CC21)NC1C2=C(C=NN31)CNCC2,6.274635201834194,0.7098016421552557,-5.166717417451439
CNC1CC1c1c(N2C=CC3CC32)nc2c3c(cnn2c1=N)CNCC3,4.9901268234026,0.7581560983380109,-3.413240267295451
OC12C=CN(C3NC4C5=C(C=NN4C4=NOC6CC6C43)CNCC5)C1C2,6.214489950972984,0.5896054059574564,-5.675390287510645
CN1C2CCC3=C(C=NN4C5=NN6C7=C(C5=C(N5CCC8CC85)NC34)C76)C21,6.414857678132159,0.694211065700329,-5.176265584992802
FC1C2ON=C3C(C12)C(N1C=CC2CC21)NC1C2=C(C=NN31)C1CN1CC2,6.341211602826332,0.6811345930396383,-5.180636743281028
CN1N=C2C(=C(N3CCC4CC43)NC3C4=C(C=NN23)CN2CC2C4)C2=C1C2,5.6543088469846055,0.7012279342185359,-4.090071812688974
NC1C2=C1C1=C(N3C=CC4(O)CC34)N=C3C4=C(C=NN3C1=NO2)CNCC4,5.836207663559893,0.5777665146750809,-5.250417347887861
[NH]C1([NH])C2ON=C3C(C(N4CCOCC4)NC4C5=C(C=NN34)CNCC5)C21,5.821501110859971,0.5709392375585917,-5.990691255534253
NC1C2ON=C3C(C12)C(N1C2CC2C2CC21)NC1C2=C(C=NCC2)C=NN31,6.423322756672487,0.6654106022435206,-5.80162392549658
CCn1cc2c(c1)C1NC(N3CCC4CC43)=C3C(=NN(C)C4=C3C4)N1N=C2,5.210216037464469,0.8752504046204929,-2.750140651993213
NC1C2ON=C3C(C12)C(N1C=CC2(O)CC12)NC1C2=C(C=NN31)CNCC2,6.386866028461897,0.44294748866833816,-6.62317111157269
C1=NN2C3=NN4C5=C(C3=C(N3CC6COC7C(O6)C73)NC2C2=C1CNCC2)C54,6.997516559531964,0.55898840381094,-7.079280539294729
[NH]C1([NH])C2=C1C1=C(N3C=CC4(O)CC34)N=C3C4=C(C=NN3C1=NO2)CNCC4,5.897869452906982,0.6309619207765063,-5.369851803008279
NC1=NC2=C(CCCF)N=NC3=CC=NC(=C1CCN14NC5c6cc1c4n65)N32,0.0,0.0,0.0
CN1CCC2=C(C=NN3C2=NC(N2C4CC4OC4CC42)=C2C3=NOC3=C2C3)C1,5.726693723048217,0.6872001618778997,-3.9433547008018945
